Azimuth,Elevation,Wind_Direction,Wind_speed,Temp,Humidity,Pressure,Inclinometer1_X,Inclinometer1_Y,Inclinometer2_X,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10,Temp11,Temp12,Temp13,Temp14,Strain1,Strain2,Strain3,Strain4,Strain5,Strain6,Strain7,Strain8,Strain9,Strain10,Strain11,Strain12,Strain13,Strain14,DeltaA,DeltaE,Roll
180.000000,30.000000,180.0,6.499648197289783,22.690158535849164,65.02566172413925,101.3,5.0712,0.0124,35.0891,22.92823060930836,23.475664201510533,25.56011091933567,25.330931967196943,21.182934093156277,20.903606843469596,21.71050721918083,21.92570270539871,23.30143658212355,21.33510660455496,24.860075775052998,22.558250856808606,22.3209930817913,25.53187137990537,2.782197829181646e-07,3.302275962678262e-07,3.3167395516894904e-07,2.9417086192791305e-07,1.5342238874682245e-05,1.9063276559739977e-05,1.3468453954013181e-05,9.427261157112455e-06,3.474346685056062e-05,0.000167976775039308,5.317903685603476e-05,8.159622803239407e-05,0.0001154897761688944,6.400476169791128e-05,-0.0218927560142959,-0.0197245640487331,0.000664668851496108
180.000000,30.000000,180.0,13.69723717623462,20.508909260978655,62.20548954159837,101.3,5.0712,0.0124,35.0891,21.267174416363357,23.2545303188259,21.680651071383256,20.702360503398165,22.76075692801627,18.748169399973662,22.330621930573734,22.961397817115877,20.619843965367338,19.224070306491157,21.24344908655403,19.657346235119572,19.84798729604206,22.72094025523185,2.299343833117771e-07,2.845078611708827e-07,3.4165591983538653e-07,2.9200114697463385e-07,1.1711768124205636e-05,1.5909810759046006e-05,1.2580420743365276e-05,9.607591948471737e-06,3.81466676476803e-05,0.00014079155560595718,5.4235293032582355e-05,7.653816745141821e-05,8.847377534622366e-05,5.401537354374288e-05,0.00103664897383737,-0.000958709637515653,0.000494905693709225
180.000000,30.000000,180.0,3.971601399852527,13.882872642141825,71.76645656353834,101.3,5.0712,0.0124,35.0891,14.07129128350098,14.122682714223059,16.47587572325719,12.816514728490887,15.694990457804469,12.455226198914858,12.072221536126655,12.376816657199884,15.307947208931466,12.91686791671107,15.419005610331602,16.69894482644473,12.050764499583531,13.405077295095797,2.4422951406847774e-07,3.262402516567931e-07,3.018419786862782e-07,3.537275843941894e-07,1.4372183302549582e-05,1.618193501391393e-05,1.372717024320143e-05,9.961357875494223e-06,3.72137071679258e-05,0.0001647273741920249,4.743029722902568e-05,7.918017781322604e-05,0.00010901014193097944,6.0817113613318756e-05,0.000998602471611321,-0.000959045292741934,0.000529471516066807
180.000000,30.000000,180.0,7.433557560562206,20.12612360207944,76.97695433807992,101.3,5.0712,0.0124,35.0891,18.790053681799584,22.65317438216618,18.227483484239954,21.620343848567337,18.55370289245384,21.298158121850012,22.13510233051805,20.45923702482839,20.004222776774018,22.11147212139401,22.30444691338515,22.005174100999835,18.186589026391935,20.304528411425437,2.62235301863277e-07,2.8963877182823716e-07,3.5752808678275087e-07,2.9574717453957534e-07,1.1087395654601466e-05,1.7072987959341773e-05,1.4553829897674842e-05,1.2298602078285871e-05,3.905373183208093e-05,0.0001361312821639798,4.9915732116497674e-05,9.09136901295757e-05,0.0001144001451114286,5.3166578962214635e-05,0.00101955607482296,-0.000946636158381864,0.000478198849620766
180.000000,30.000000,180.0,10.497594544114682,20.63295746518208,73.89745248798054,101.3,5.0712,0.0124,35.0891,23.037930561874973,23.341823955889026,23.42300445203385,21.50135470105178,23.57019469011931,21.34066172225967,22.207140163219947,22.826698924217702,22.94323527102513,20.816942105610575,22.557027481069042,18.75859877873831,22.238439249814036,18.70043837931529,2.917605764249147e-07,2.6867697997692777e-07,3.6550127944314463e-07,3.2361039344971586e-07,1.5400624972287015e-05,1.5192766610424354e-05,1.5112289084018226e-05,1.2655558935202526e-05,3.144225424765932e-05,0.0001470241489388052,4.174793095618925e-05,8.507345965457965e-05,0.00012019191769343776,6.188067257635467e-05,0.000838600419342583,-0.000797953038006227,0.000523246929866825
180.000000,30.000000,180.0,3.800894746957976,15.413547697198256,70.39582263438852,101.3,5.0712,0.0124,35.0891,16.730394226304966,16.038373686698325,18.31859070574328,15.571404403314954,18.33699326779829,16.627305702159695,14.615743379119685,15.64474734785668,17.714779497639533,17.623571206488137,14.00067633894741,17.015324471275093,15.669045516175354,16.719156940176365,2.4396697130374496e-07,2.859799174689209e-07,3.391808633889679e-07,2.964917762396978e-07,1.3610088891538089e-05,1.81376225666182e-05,1.2327961865629835e-05,1.206608575029569e-05,4.1288263389425174e-05,0.00014890229132045026,4.68208192323139e-05,9.195767198966818e-05,9.388492870927367e-05,5.896308125145431e-05,0.000815180092047285,-0.000769791632105665,0.000436985487529053
180.000000,30.000000,180.0,7.7831204692440705,25.335368661620926,71.07198394682646,101.3,5.0712,0.0124,35.0891,25.943913825946446,24.343614027885636,26.07750020643063,25.8297097968726,24.867278147908557,27.701168227759922,26.508609718435025,25.403552684605568,24.579252957740433,23.46250747916671,26.63856461472099,26.017570384795096,23.82612326292828,25.768010985540442,2.560954516847426e-07,2.782425927424739e-07,3.2385990574037314e-07,3.7564189942589727e-07,1.3208380637347858e-05,1.727950733058814e-05,1.2161398360800726e-05,1.1967720513697763e-05,4.107232985554802e-05,0.00017311739758197375,4.406033361341147e-05,9.522742717695253e-05,0.00011398991603812117,5.8045634801829406e-05,0.00092907290166977,-0.000833053828362296,0.000430452444601025
180.000000,30.000000,180.0,9.739635914794501,16.982585954557372,77.36525467810374,101.3,5.0712,0.0124,35.0891,17.730863150917145,16.494914950138572,18.40989132154513,15.440958533743864,16.484943731190555,16.848459298757703,18.95623202364644,18.948353344747346,15.684222951386523,16.163077815890553,17.91494031466701,15.346503855789692,16.587663872513783,17.49770833205449,2.574500039756565e-07,3.230008560397662e-07,3.3194838931145903e-07,3.457646243980632e-07,1.2146364931859105e-05,1.8267229478681378e-05,1.4195838621911212e-05,1.1997214639729913e-05,3.128242737445975e-05,0.0001654297269584401,4.2955389852713044e-05,7.982996762312793e-05,9.875798418755912e-05,5.572375467577155e-05,0.000990338202370822,-0.00088260239346738,0.000447627196291148
180.000000,30.000000,180.0,10.247329808276001,20.020007009788046,66.44323025407115,101.3,5.0712,0.0124,35.0891,22.458969278684023,18.359579382672706,19.260663341280853,19.153385539521388,20.53441554566235,22.049711854262775,22.61507370393694,22.06448924049475,22.62207874259703,21.104463704797205,22.56241569985065,22.423840901311017,19.664862104654155,21.865559472371086,2.585254010444936e-07,2.553735607747544e-07,3.319355424119312e-07,3.3640833405841586e-07,1.3879381181505645e-05,1.3842006014323328e-05,1.3064881038066093e-05,1.099397440761688e-05,4.06297629511763e-05,0.00014243393009259812,5.014932794380186e-05,9.013557940939136e-05,0.00010705221654462264,5.943909912952057e-05,0.000836920751851267,-0.000758115352699207,0.000432151493319362
180.000000,30.000000,180.0,5.399123039714109,28.400162284298744,76.52971158793358,101.3,5.0712,0.0124,35.0891,27.158283731670114,30.557352812422995,28.071041464026422,28.508946739605896,29.74229831450796,28.48578306482186,27.04057061321598,26.871234809332922,27.090070348227556,29.066752464519684,28.81887233903174,29.349277963601583,31.255680177184793,28.425531516885954,2.658402665608976e-07,3.086837415341067e-07,3.4039401455254325e-07,3.707757796679693e-07,1.2827071022337572e-05,1.8779797586668315e-05,1.362626592700531e-05,1.1778508215104574e-05,4.0280360924436124e-05,0.00016887255283654006,4.734284304169947e-05,8.258557032603573e-05,0.00011363984000632905,5.251995013375603e-05,0.000716673271028867,-0.000634084295146664,0.000398653842584568
180.000000,30.000000,180.0,6.128543416598225,8.484725214040779,77.22692906206878,101.3,5.0712,0.0124,35.0891,11.03551830505467,10.433636093954075,7.864304386643139,7.808800875603111,11.396036543973494,9.046732884513778,9.471413510011518,6.998583824850064,10.794709482579718,9.38368696928558,10.8341243604467,10.283274061760928,7.93447167260917,8.394674271038738,2.818826022738626e-07,2.8629690945949994e-07,3.0649207358120583e-07,3.565485582064227e-07,1.1269034386337595e-05,1.465007841482019e-05,1.1622104333177234e-05,1.1422376955867847e-05,3.29001250336197e-05,0.00016573064413206125,4.324983271661461e-05,9.893410331911677e-05,0.00010546313318970417,5.737093539543393e-05,0.000660568050875554,-0.000588510092118355,0.000414959109448943
180.000000,30.000000,180.0,9.631576231456961,25.557065663416136,63.70023004839332,101.3,5.0712,0.0124,35.0891,24.380033627945078,26.082947778812944,28.40619066777136,28.230339728480352,26.052379395818075,24.809976274765308,27.680009479446255,25.877652496655056,27.063191448263247,26.75147292841582,25.204347511904018,24.59850670548396,27.44034843661104,24.41315834169231,2.3411336371141185e-07,3.1388640851977553e-07,3.2891715860871903e-07,2.967288771731434e-07,1.3215405348265468e-05,1.7722628417496196e-05,1.5312956827965917e-05,1.115236794680164e-05,3.754489090045839e-05,0.00014975764126648887,4.777436918781455e-05,7.919649503239114e-05,0.00010726042870397893,5.790917668106898e-05,-0.0163907434572934,-0.0192626109718148,0.00140171812995729
180.000000,30.000000,180.0,7.494503387044599,16.684929739855477,77.96025720479791,101.3,5.0712,0.0124,35.0891,15.47827795569159,18.606926439130994,15.398839841540568,16.47746386828373,19.50750126751596,15.625434203474317,17.02519106883393,19.379514355576976,14.808392106487066,17.445270371404288,19.041444901359267,17.20182749180799,18.926401663378975,16.425113141113453,2.839375000552867e-07,3.3536428432663526e-07,3.2565539835894276e-07,3.039520245207253e-07,1.493860524008893e-05,1.4109297381065689e-05,1.4837042722188614e-05,1.22937504744262e-05,3.547369779254119e-05,0.00018266741934231528,5.111525860077639e-05,7.937794675769703e-05,0.00010582312571087143,5.762927407106651e-05,0.000626864160153673,-0.000591848266349615,0.000470868916114913
180.000000,30.000000,180.0,10.874069795503294,16.388553736420953,65.1135984147288,101.3,5.0712,0.0124,35.0891,16.53841001002194,14.644830269682274,16.668077668590758,18.092693026101394,18.860186387785575,17.669394951925295,18.570897909564323,18.82716380658814,16.3257309736267,16.26409291842192,17.148445535633844,16.268215115973103,16.034391985797786,18.772392364378188,2.373548522617647e-07,3.129040078896375e-07,3.379070431133696e-07,3.0838940226106956e-07,1.1509860282715026e-05,1.4860695936712211e-05,1.5403122021621792e-05,1.2799177974356075e-05,3.9211358696465794e-05,0.00014242264030691097,4.507191456432846e-05,9.623362847749231e-05,9.764605316902943e-05,5.185267125387843e-05,0.000697872002433542,-0.000634058888877576,0.000436246193583954
180.000000,30.000000,180.0,10.756780396496774,34.65583480557737,63.343267149768664,101.3,5.0712,0.0124,35.0891,33.24317667270769,36.529039353932,35.27719772174868,37.03972267548504,33.951340988694206,34.533188993155704,32.99945146490729,35.12010628050157,34.827810925691765,34.51039724931157,34.159858214814044,32.975203204560266,34.62016798030478,33.07450342584682,2.905043091295514e-07,2.689669958456702e-07,3.363966124236657e-07,3.3184822504974695e-07,1.20567810697627e-05,1.7563553431045675e-05,1.3853899093546387e-05,1.1948017100396567e-05,3.289903556490389e-05,0.00016269167965483883,4.552196813867685e-05,8.69420456774115e-05,0.00011264404281718478,5.570654003454134e-05,0.000714084474338961,-0.000658008674690791,0.000428672233476686
180.000000,30.000000,180.0,6.551594560270382,7.698601141731142,67.76316188112983,101.3,5.0712,0.0124,35.0891,9.233202726637,8.236546629751977,6.020866588027419,8.940768093170608,9.202484588922374,8.40654334535305,10.110561220855033,8.117704605842404,8.186537289359048,10.521656636894225,7.889450363762536,6.136399669225896,10.519898344048698,7.61947429896216,2.7301083299557874e-07,3.3050873373387816e-07,3.370514600871674e-07,3.348739427938232e-07,1.4061292622175143e-05,1.547141689420348e-05,1.154411213370227e-05,1.0894144340705315e-05,4.1026206885963876e-05,0.00014739093871420195,4.857069081287628e-05,7.93403279912562e-05,0.00011225457963098904,5.4606072025804e-05,0.000799322311451078,-0.000714380912306467,0.000406263355987735
180.000000,30.000000,180.0,6.142873541104822,8.58379286339164,63.38798138466939,101.3,5.0712,0.0124,35.0891,9.127396881122271,10.064526110292881,7.717550144583704,9.401563595263234,10.404980366395517,9.818017267544228,10.499135179049379,7.753513729673864,7.5965633237337284,10.104660935507738,11.289816275170066,9.505492923896783,9.348093583171826,11.143204473646023,2.570663245643786e-07,2.5371283918879463e-07,3.571207081434107e-07,3.108390177233994e-07,1.1032034203982832e-05,1.8529493542296504e-05,1.4484374055074603e-05,1.2904725055458837e-05,4.19462838262102e-05,0.00015212132047431038,4.64915881524506e-05,9.132278080951816e-05,0.00011783263972504843,5.792486606923838e-05,0.000689989517724143,-0.000627321461283969,0.000426401905142249
180.000000,30.000000,180.0,1.4915052095528765,23.60894818951848,69.7253291734167,101.3,5.0712,0.0124,35.0891,22.976989727249368,26.39588395618256,23.60043766778076,22.33440231684565,23.616193826873264,24.234389949796523,25.931168044202153,24.689454381196153,24.408368783761762,25.15299581481816,22.440340195603955,23.8828157659839,21.869277244793366,23.817974502466527,2.5711269337240246e-07,3.204307859366794e-07,3.1409526454911797e-07,2.9603751841773573e-07,1.5420698422023264e-05,1.6438106626996052e-05,1.5011561827261347e-05,1.1829044372413355e-05,4.066444096262739e-05,0.0001708180945190205,4.794881681513418e-05,9.398229232624074e-05,0.0001016794261072347,5.6521827882425506e-05,0.000749506849189174,-0.000680157633347278,0.00047259213848092
180.000000,30.000000,180.0,10.661107443885893,8.319667605117811,74.56714488587131,101.3,5.0712,0.0124,35.0891,11.306121949599083,10.82708071159981,8.095025465389316,10.987563053824282,6.919465573593824,10.342082913196904,10.170650223490451,8.108591567515933,7.8655841063229275,6.571498539594167,7.556969561216059,10.599209443159648,7.462204683870942,6.547102458203142,2.899826762336709e-07,3.202658516845759e-07,3.1718586713598297e-07,3.294162745315528e-07,1.2700004371508777e-05,1.7638724502357003e-05,1.558111703813028e-05,1.1322950241582143e-05,3.3343559630411974e-05,0.00017586985084127883,4.635111524004932e-05,8.619686042721782e-05,9.921402696607796e-05,5.910660203999711e-05,0.000819316826380145,-0.000735935036605184,0.000545636158236837
180.000000,30.000000,180.0,4.729400587310924,32.93597052894879,69.33958258601557,101.3,5.0712,0.0124,35.0891,33.24345712891256,31.106449036599944,33.4990447690133,35.43587159509768,35.26831623326184,35.038317496786455,32.18975202193092,34.16191398659439,34.019578632773985,32.23610634810374,31.874793121832184,32.74771724061844,34.85903417786821,35.07958350373179,2.675922406240167e-07,2.84871867156668e-07,3.149037881975567e-07,3.3011110436493823e-07,1.4675383722082022e-05,1.3889933315411657e-05,1.3633361242754664e-05,1.2159095334433248e-05,4.0278587148560636e-05,0.00014436852067206527,5.205360392143097e-05,7.899360623401151e-05,0.00012023062987028715,5.480517789847242e-05,0.000953132503184406,-0.000853666688829691,0.000470105291919645
180.000000,30.000000,180.0,13.47963178328204,16.685172676484235,60.06667808011699,101.3,5.0712,0.0124,35.0891,16.466267045585756,18.037019511041642,18.995112127850824,18.81090205014963,17.074197822913955,16.89852106143966,19.335397642184773,18.30783907495114,15.874502212290889,18.85597374440726,16.281317246575814,19.31574206571554,18.10945037505872,18.289654761858042,2.81160213539099e-07,3.271226197336099e-07,3.1640290747143494e-07,3.7435337713806963e-07,1.4235647377497919e-05,1.86720849887274e-05,1.310724692289724e-05,1.2780662479381834e-05,4.199317295351533e-05,0.00015500626817216884,4.835034537006059e-05,7.473868096665487e-05,0.00010492699822149379,6.398975519972089e-05,0.0010258389146145,-0.000921051933207906,0.000466819751943461
180.000000,30.000000,180.0,3.218501213140863,14.292221547559423,71.6142214782755,101.3,5.0712,0.0124,35.0891,14.782823287683405,13.704160948060267,14.55466642398271,17.14858622866359,13.932033434680456,12.623590193236838,13.096341802106041,14.603538029434507,13.377548305878914,15.838668855959265,13.157862500021757,14.554215171628382,16.916891391976684,13.800481082706813,2.5322795434251407e-07,3.190995513149609e-07,3.125196944221473e-07,2.9571232266850143e-07,1.255328330231178e-05,1.6569229316589494e-05,1.3048727067920741e-05,1.3008189723831668e-05,3.730145600614681e-05,0.00015986712426019768,4.534037856972577e-05,7.868314739848504e-05,0.00010225499977595705,5.739713067426503e-05,0.000980351574241922,-0.000842877763982841,0.000415921542734319
180.000000,30.000000,180.0,10.24866954500759,22.59876777577952,61.03546648814812,101.3,5.0712,0.0124,35.0891,24.570617642023457,24.15314000940572,23.939813145441747,22.218154654696022,21.888029282774543,23.177739170090653,22.813541296074284,21.9421444401087,20.983892670887908,21.122384473823256,23.61415625604959,24.697069367291554,22.701758718359763,20.904274305241064,2.6160860539268134e-07,3.1421828037012653e-07,3.5735198243817194e-07,3.389937797402435e-07,1.5403374300419006e-05,1.4809658110647971e-05,1.4758669507413903e-05,1.2732376780594923e-05,3.4747728909337034e-05,0.00018446834010177055,4.900668120411948e-05,7.614925155747635e-05,0.0001053427488692145,5.717538372118731e-05,-0.0121860501649849,-0.0181830509844367,0.00129543182067775
180.000000,30.000000,180.0,0.8296168242418689,17.853634827066912,64.40479972364953,101.3,5.0712,0.0124,35.0891,16.250429615136333,20.223222324383585,18.862689267349083,17.832039762457054,18.07566504566249,16.487772158107536,16.779267082614037,17.375367632057895,16.459963172850983,19.58853449368923,20.38627714683161,19.06607956767792,16.117902369193324,16.038591348378038,2.4109104917333835e-07,2.948884564851646e-07,2.8873074536663574e-07,3.3282745680726335e-07,1.3409959084797922e-05,1.88128736423364e-05,1.2085849944031938e-05,9.425944254155793e-06,4.029827928499664e-05,0.00017006449533350627,5.1404167727185315e-05,8.169594121030725e-05,0.00011543634444365349,5.868430415414614e-05,0.00113003203009043,-0.000928029347448955,0.000376749491670376
180.000000,30.000000,180.0,1.9024251093471045,9.473919208056458,66.87080964617172,101.3,5.0712,0.0124,35.0891,10.302973469411388,12.028944841098234,8.546681080869035,11.971457260332976,8.86102968339112,11.479445022856744,11.885503777460574,8.25594635027278,11.522482069330916,7.6043916722484415,11.077955160982244,11.609134762730674,9.944855887827993,11.11688405447164,2.7570567536634896e-07,3.036775500969312e-07,3.2987461828199447e-07,3.825464386739443e-07,1.1644124184201578e-05,1.8713035584415072e-05,1.1890601079902936e-05,1.191984619964632e-05,3.763275075439439e-05,0.00015741653201171041,4.791349932342315e-05,9.695354373429658e-05,0.00010101108395394742,6.089210321800467e-05,0.00109636444045691,-0.00089032851232318,0.000378181743909949
180.000000,30.000000,180.0,3.643972012850096,21.2215102145222,67.43363583048904,101.3,5.0712,0.0124,35.0891,19.334874387048995,19.502305468369563,21.293326270846876,20.612885997197214,22.22306313664211,20.983477337687358,20.65941535650765,19.638088972086383,23.337468032066003,22.106501606235774,21.681975355684287,23.39038130715525,20.946530974196357,22.869980377258365,2.3463859349406084e-07,3.221329267022121e-07,2.9163577726082115e-07,3.460350579140928e-07,1.1056665566399817e-05,1.63214558196964e-05,1.359184211109878e-05,1.0290311375016533e-05,4.088382274808746e-05,0.00014623378558981822,4.934003679098657e-05,8.421192389376908e-05,0.00012114318165545343,5.512558231898655e-05,0.000958288580193312,-0.000778726149221143,0.000323180093033062
180.000000,30.000000,180.0,14.545209724501033,24.08409367297129,74.10102140865773,101.3,5.0712,0.0124,35.0891,23.234334522733658,26.891318858375673,24.806856592554862,26.188827722045644,25.218391485853928,24.717270133236376,26.683059751003107,22.22645146778839,25.0298577206551,26.736182375555934,24.93319765923268,24.11557555267249,24.2436442150331,24.299634179523323,2.813159213240183e-07,2.662789046801491e-07,2.8637673679762654e-07,3.6786972997750434e-07,1.4488848824643643e-05,1.8840564751934534e-05,1.2699918947725391e-05,1.239429179862689e-05,3.2025005145192275e-05,0.0001529087059955826,4.4517127051406194e-05,7.855196705753576e-05,9.296297830120061e-05,5.4925794672312295e-05,0.000811109497135476,-0.000662245996000621,0.000362726929131667
180.000000,30.000000,180.0,11.032679705137431,34.96301460068621,78.92070458646785,101.3,5.0712,0.0124,35.0891,35.29588233181429,35.82739400274838,35.44777848369981,37.381115135116815,34.6982570962574,34.94123843591152,34.42842228469075,34.93078213612131,35.616326877045005,35.60794432017882,37.12407431051166,34.692714901099144,33.340693427039284,37.75512485432107,2.505463083327698e-07,2.678091812858202e-07,3.5385836171081867e-07,3.510549343630244e-07,1.3524983508462381e-05,1.736683548212193e-05,1.2366276582708806e-05,1.1527996085742744e-05,4.198289703240717e-05,0.0001631529684305647,5.205224437412203e-05,9.393066957340276e-05,0.00011178137208492792,5.657588666176922e-05,0.000725665686644561,-0.000568886066716345,0.000357795782907524
180.000000,30.000000,180.0,0.8162192611930352,12.624234008663272,66.85827662022066,101.3,5.0712,0.0124,35.0891,11.858319927235199,11.192085601861017,15.154924511505541,14.655458657189458,13.717080743526292,15.448124356656432,10.659373713492776,13.7104240477838,15.586449383840888,14.1373618552939,12.817792308013235,11.812910247229048,11.622156445230527,13.758897527005386,2.3119242102912138e-07,3.326640433930742e-07,3.1467604472084447e-07,3.195644537502564e-07,1.538166711029001e-05,1.4987986709599444e-05,1.1412976493151537e-05,1.1701870544235003e-05,4.062873159706749e-05,0.00015893039861600752,5.2063378209394303e-05,9.475877126118058e-05,0.00010460678145660566,5.662557776208984e-05,0.000847053843870071,-0.000651259561195161,0.000367962029653162
180.000000,30.000000,180.0,14.665819426860125,34.26890038511134,72.38186894958065,101.3,5.0712,0.0124,35.0891,34.80472808990902,34.1838364377154,33.59788122246717,36.62042194544557,34.370774028584556,36.66437096038185,34.45909015659853,33.36431569542911,36.200324102520995,36.24620768254696,36.59301964081436,33.972219681731,34.39449117931923,32.549754430862926,2.922865458860982e-07,2.9740998356059177e-07,3.313894528979189e-07,3.6267456487355195e-07,1.3442999695230103e-05,1.886236960099524e-05,1.5238450124742954e-05,1.028774325451135e-05,3.5701546830320685e-05,0.00014753180015877003,4.500754413972629e-05,8.638149239059558e-05,0.00011666183023468638,6.164783290613295e-05,0.000809329296771466,-0.000629920721639365,0.000373562701323861
180.000000,30.000000,180.0,14.712285670234607,34.609675120512655,64.50254003994206,101.3,5.0712,0.0124,35.0891,36.331545784751036,37.423632212298244,36.605084703753874,32.910468897076015,33.8857128703895,36.023596153838234,32.996124915390766,36.73940632721431,34.399632852949004,35.103944153083674,36.36871518304347,36.66564999404697,35.220744154142835,36.45422173755521,2.3712235190719833e-07,2.989352717657556e-07,3.4274002417558256e-07,2.857712729446201e-07,1.1355700345022178e-05,1.575691074909112e-05,1.3693881115669016e-05,1.065038321404091e-05,3.920483697939323e-05,0.0001650701616552701,4.956938086791796e-05,9.960621810982799e-05,0.00010266469276232631,5.1713524875526964e-05,0.000682942573178025,-0.000527882410203517,0.000399100971086826
180.000000,30.000000,180.0,3.391628050758989,25.212750595466062,74.68758704435278,101.3,5.0712,0.0124,35.0891,24.984650331679177,26.55065023070895,28.13111755522408,25.69666759560782,27.198030466141024,24.64413846208052,27.394851552938206,25.96641783684237,26.710808069427006,24.2987803059894,26.83496304960873,27.623853213230213,23.551944620569724,25.23721172969668,2.3440663567408297e-07,2.6939939228665764e-07,3.1741923227726947e-07,2.919678317130843e-07,1.347785991800322e-05,1.8021679705746666e-05,1.3292198538710275e-05,1.0783835740607351e-05,4.202915711219144e-05,0.00017436275763959782,4.783002417255773e-05,8.524072869767565e-05,9.701609747073752e-05,5.452527742385875e-05,0.000729479490587437,-0.000544400693929248,0.000331969976935352
180.000000,30.000000,180.0,3.674537313799913,24.436298414997022,67.33312284247172,101.3,5.0712,0.0124,35.0891,26.69570229709543,26.683549696622535,23.95832330256425,24.000073165948173,24.124232390018193,24.26756411027978,23.52191192511307,26.248280128758758,26.62595212780604,22.54367254096066,24.703321617184884,26.37711721843639,22.671590409350664,24.94763401407452,2.8403488128330923e-07,2.553682340571128e-07,3.243956729322092e-07,2.9867712443144197e-07,1.1345759488506056e-05,1.6778732897079865e-05,1.2283633956047156e-05,9.504598471172541e-06,4.007753640348981e-05,0.00015687344884475886,4.866601820475283e-05,9.044941769562875e-05,9.334814376786732e-05,6.027661001098255e-05,0.000713409550940014,-0.000506837303284158,0.000327367763188459
180.000000,30.000000,180.0,2.4648259508578114,33.12790227755981,76.96243718211258,101.3,5.0712,0.0124,35.0891,32.44419878986769,35.97176814605834,34.00170585982524,33.07521403573744,32.361024821935175,35.87962679873466,32.70407417957867,32.907650418588105,31.598001287082667,32.885091874707655,34.89201664384277,35.31984795928976,32.297868758235744,35.19206950842598,2.709593012744881e-07,2.935612763827389e-07,3.2644288014408467e-07,3.01953066461545e-07,1.2159728422254941e-05,1.654562179119524e-05,1.198452342893848e-05,1.0746828518459851e-05,3.240367069303583e-05,0.00015687254246054327,4.532378143952088e-05,7.915598585745087e-05,0.00011985897161603533,5.584657481134932e-05,-0.0086758419894295,-0.0193104702284934,0.00135315618290482
180.000000,30.000000,180.0,6.283978452735525,20.31868015609168,61.34635394091823,101.3,5.0712,0.0124,35.0891,20.414748918711034,22.131832737056055,18.86846098231376,23.208237972322223,21.563047421550742,19.738458146051656,18.396342975016058,18.462464512257764,22.874240153455496,18.921975279699197,22.667263588812023,19.30339349812683,23.293244059193196,21.100170175066836,2.451034443923051e-07,3.118636692379099e-07,2.8356703818307007e-07,3.205289375811979e-07,1.3874004087489248e-05,1.7031760622548104e-05,1.4301536238340022e-05,1.1719192555011062e-05,4.204956514855539e-05,0.00015706530081393625,4.561116179147628e-05,7.85732833107196e-05,0.00011533653274487386,5.9626864721860266e-05,0.000673832412132924,-0.00043566579489962,0.000335924506953998
180.000000,30.000000,180.0,7.0714329756757,24.450221879598356,74.28298453949746,101.3,5.0712,0.0124,35.0891,23.865073640782395,22.669987610636397,22.923124452273257,27.379091291118744,23.55855111493713,24.602663930607843,24.821453197356345,23.17755669693227,26.89298951085886,24.290458790568938,26.93133606853523,25.562901592657827,24.303697529782355,23.776794675914086,2.415858654707167e-07,3.06110661086234e-07,3.249843450181853e-07,3.6335881089687445e-07,1.267217277315262e-05,1.3897834533065986e-05,1.2344836633444986e-05,1.1533785648407243e-05,3.415559695023152e-05,0.0001756409104771847,4.727931555615636e-05,9.041834345004988e-05,9.862177549251985e-05,6.015770614146174e-05,0.000774240591681519,-0.000528452195059259,0.000294034761887319
180.000000,30.000000,180.0,0.9286347416329971,16.8834527409057,68.54978778615957,101.3,5.0712,0.0124,35.0891,18.21470856461712,15.952291120107766,18.603336429439082,18.946415116090108,19.68777932348912,19.78133774981729,19.447361418157797,19.200066735665885,18.11435531055393,16.439135830207974,16.22283968701178,17.752789567945214,15.455457218864963,15.103979482619803,2.645995934969907e-07,2.6360443146141573e-07,3.305044731702131e-07,3.5851204807992917e-07,1.1849460478050043e-05,1.7435518561902323e-05,1.1805492862518506e-05,1.207403622570672e-05,3.556811248342916e-05,0.00017148053718977157,4.898398742580939e-05,9.12538601542055e-05,0.00011195618137130792,5.674871742164707e-05,0.000729655846271271,-0.000501926040193723,0.000339139720345045
180.000000,30.000000,180.0,13.451142584040724,22.868800766763805,67.5088218780615,101.3,5.0712,0.0124,35.0891,25.364736183293566,22.89258121943933,24.558554657491314,23.08982272224301,25.277088237670235,22.04973953291765,21.170141385495047,23.747863753825627,23.781278326453332,21.03893747137626,24.55645110357525,23.40700994147304,25.35042241659786,24.94057156347649,2.3396894949958223e-07,3.3986915295645857e-07,3.1365227107065466e-07,3.1783177672604675e-07,1.2796406578569056e-05,1.8907766602165283e-05,1.520800883194863e-05,9.975676068786024e-06,3.478187274040992e-05,0.00013690516106119565,4.411121601952591e-05,9.785995098578473e-05,0.0001067810996432112,5.622639439201342e-05,0.000614984980984445,-0.000403957180569847,0.000383041261417914
